index,brand,product,product_type, price ,rating,details,ingredients,url,store
965,Jouer Cosmetics,Rose Cut Gems Blush & Cheek Topper Palette,blush, 39.00 , 4.0 ,"What it is: A blush and highlighter palette with a first-of-its-kind cheek topper highlighter to add extra sparkle to six gem-inspired matte and satin blush shades.Highlighted Ingredients: - Vitamin EIngredient Callouts: Free of sulfates SLS and SLES, parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan, and triclocarban, and contains less than one percent of synthetic fragrances. This product is also vegan, cruelty-free, and gluten-free.What Else You Need to Know: This palette has all you need to sparkle on another level this holiday season. It includes six beautiful, gem-inspired blushesfour new and two bestsellersand includes an exclusive-to-Jouer Diamond in the Rough Cheek Topper highlighter for extra dazzle when applied on its own or with your favorite blush. "," -Vitamin EDiamond in the Rough:Calcium Sodium Borosilicate, Ethylhexyl Palmitate, Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Silica, Zinc Stearate, Dimethicone/Vinyl Dimethicone Crosspolymer, Tin Oxide, Dimethicone, Phenoxyethanol, Boron Nitride, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Tocopheryl Acetate. May Contain/Peut Contenir (+/-): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 19140 (Yellow 5 Lake), CI 73360 (Red 30 Lake), CI 45410 (Red 27), CI 77163 (Bismuth Oxychloride), CI 15850 (Red 6), CI 42090 (Blue 1 Lake).Garnet:Mica, Boron Nitride, Ethylhexyl Palmitate, Dimethicone/Vinyl Dimethicone Crosspolymer, Silica, Synthetic Fluorphlogopite, Zinc Stearate, Alumina, Dimethicone, Phenoxyethanol, Caprylyl Glycol, Tin Oxide, Ethylhexylglycerin, Hexylene Glycol, Tocopheryl Acetate. May Contain/Peut Contenir (+/-): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 19140 (Yellow 5 Lake), CI 73360 (Red 30 Lake), CI 45410 (Red 27), CI 77163 (Bismuth Oxychloride), CI 15850 (Red 6), CI 42090 (Blue 1 Lake).Kiss Me: Boron Nitride, Mica, Ethylhexyl Palmitate, Synthetic Fluorphlogopite, Zinc Stearate, Dimethicone/Vinyl Dimethicone Crosspolymer, Silica, Dimethicone, Phenoxyethanol, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Tocopheryl Acetate. May Contain/Peut Contenir (+/-): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 19140 (Yellow 5 Lake), CI 73360 (Red 30 Lake), CI 45410 (Red 27), CI 77163 (Bismuth Oxychloride), CI 15850 (Red 6), CI 42090 (Blue 1 Lake).Peach Quartz, Tease Me:Synthetic Fluorphlogopite, Mica, Boron Nitride, Ethylhexyl Palmitate, Zinc Stearate, Silica, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethicone, Phenoxyethanol, Tin Oxide, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Tocopheryl Acetate. May Contain/Peut Contenir (+/-): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 19140 (Yellow 5 Lake), CI 73360 (Red 30 Lake), CI 45410 (Red 27), CI 77163 (Bismuth Oxychloride), CI 15850 (Red 6), CI 42090 (Blue 1 Lake). Crystalline:Mica, Boron Nitride, Ethylhexyl Palmitate, Zinc Stearate, Synthetic Fluorphlogopite, Silica, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethicone, Phenoxyethanol, Tin Oxide, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Tocopheryl Acetate. May Contain/Peut Contenir (+/-): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 19140 (Yellow 5 Lake), CI 73360 (Red 30 Lake), CI 45410 (Red 27), CI 77163 (Bismuth Oxychloride), CI 15850 (Red 6), CI 42090 (Blue 1 Lake).Royal Jewel:Mica, Ethylhexyl Palmitate, Boron Nitride, Zinc Stearate, Synthetic Fluorphlogopite, Silica, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethicone, Phenoxyethanol, Tin Oxide, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Tocopheryl Acetate. May Contain/Peut Contenir (+/-): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 19140 (Yellow 5 Lake), CI 73360 (Red 30 Lake), CI 45410 (Red 27), CI 77163 (Bismuth Oxychloride), CI 15850 (Red 6), CI 42090 (Blue 1 Lake).",https://sephora.com/product/rose-cut-gems-blush-cheek-topper-palette-P450053?icid2=products%20grid:p450053,Sephora
966,Jouer Cosmetics,Rose Gold Blush Bouquet Dual Blush Palette Mini,blush, 18.00 , 4.0 ,"What it is: A mini duo of velvety-smooth, complementary blushes that deliver full-pigment color and blend to a perfect finish.Highlighted Ingredients: - Vitamin E: Provides antioxidant benefits, helps promote healthy-looking skin, and acts as a natural conditioner.Ingredient Callouts: Free of sulfates SLS and SLES, parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan, and triclocarban, and contains less than one percent of synthetic fragrances. This product is also vegan, cruelty-free, and gluten-free. What Else You Need to Know: This mini blush duo features two complementary shades, Marigold and Rose Petal, that will enhance your skin’s natural flush. ","-Vitamin E: Provides antioxidant benefits, helps promote healthy-looking skin, and acts as a natural conditioner.Marigold:Mica, Boron Nitride, Ethylhexyl Palmitate, Synthetic Fluorphlogopite, Zinc Stearate, Silica, Dimethicone/Vinyl Dimethicone Crosspolymer, Calcium Titanium Borosilicate, Dimethicone, Phenoxyethanol, Caprylyl Glycol, Hexylene Glycol, Ethylhexylglycerin, Tin Oxide, Tocopheryl Acetate. May Contain (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Yellow 5 Lake (CI 19140), Red 30 Lake (CI 73360).Rose Petal:Mica, Synthetic Fluorphlogopite, Ethylhexyl Palmitate, Silica, Zinc Stearate, Dimethicone/Vinyl Dimethicone Crosspolymer, Boron Nitride, Dimethicone, Phenoxyethanol, Caprylyl Glycol, Hexylene Glycol, Ethylhexylglycerin, Tin Oxide, Tocopheryl Acetate. May Contain (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Yellow 5 Lake (CI 19140), Red 30 Lake (CI 73360).",https://sephora.com/product/rose-gold-blush-bouquet-dual-blush-palette-mini-P447156?icid2=products%20grid:p447156,Sephora
967,Too Faced,Sweet Peach Glow Peach-Infused Highlighting Palette,blush, 42.00 , 3.5 ,"What it is:
A peach-infused, highlighting palette with three shades for a lit-from-within, luminous glow.  

What it does:
 This illuminating, blushing and bronzing palette gives the natural radiance of a glowing peach sunset. Give your skin the appearance of being bathed in the most beautiful peachy golden light. 

This palette contains:
- 0.10 oz/ 2.95 mL Illuminator
- 0.19 oz/ 5.61 mL Blush
- 0.10 oz/ 2.95 mL Bronzer 

What it is formulated WITHOUT:
- Parabens
- Sulfates
- Phthalates

What else you need to know:
 Too Faced Co-founder and Chief Creative Officer Jerrod Blandino took the peaches and cream dream to the next level by creating a product that would transform the face with tones of peach to illuminate and highlight while adding a pop of a golden peach glow all over for skin-perfected radiance. 
This product is vegan-friendly, cruelty-free, and free of gluten.","Blush, Bronzer:
 Synthetic Fluorphlogopite, Mica,HDI/ Trimethylol Hexyllactone Crosspolymer, Cetearyl Ethylhexanoate, Squalane, Glycerin, Octyldodecyl Stearoyl Stearate, Caprylyl Glycol, Ethylhexylglycerin, Polysorbate 20, Fragrance, 1,2-Hexanediol, PTFE, Dimethicone, Silica, Chondrus Crispus, Xanthan Gum, Zinc Stearate, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Lauroyl Lysine, Tin Oxide, Dicalcium Phosphate, Prunus Persica (Peach) Fruit Extract. May Contain (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 7 Lake (CI 15850).

Highlighter:
Mica, Cetearyl Ethylhexanoate, HDI/Trimethylol Hexyllactone Crosspolymer, Squalane, Octyldodecyl Stearoyl Stearate, Glycerin, Polysorbate 20, Caprylyl Glycol, Ethylhexylglycerin, Fragrance, 1, 2-Hexanediol, Tin Oxide, Chondrus Crispus, Xanthan Gum, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Silica, Dicalcium Phosphate, Synthetic Fluorphlogopite, Prunus Persica (Peach) Fruit Extract, Titanium Dioxide (CI 77891), Iron Oxides (CI77491, CI 77492, CI 77499).",https://sephora.com/product/sweet-peach-glow-peach-infused-highlighting-palette-P62984433?icid2=products%20grid:p62984433,Sephora
968,Kaja,Mochi Pop Bouncy Blush,blush, 19.00 , 4.5 ,"What it is: A compact cream-to-powder blush adds an effortless pop of color on the go.What it does:This innovative powder-gel blush feels like a cream and finishes like a powder. Get the sweetest-looking glow at home and on the go with these bite-sized, cheeky confections.What it is formulated WITHOUT:- Parabens- Sulfates- PhthalatesWhat else you need to know:This blush can be worn on bare skin or over makeup for a vibrant flush. ","Mica (CI 77019), Talc, Diisostearyl Malate, Hydrogenated Poly(C6-14 Olefin), Titanium Dioxide (CI 77891), Dimethicone, Silica, Dimethicone/Vinyl Dimethicone Crosspolymer, Hexyl Laurate, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Pentylene Glycol, Red 30 (CI 73360), Triethoxycaprylylsilane, Ultramarines (CI 77007), Iron Oxides (CI 77491), Lauroyl Lysine, Iron Oxides (CI 77499), Aluminum Hydroxide, Tin Oxide (CI 77861), Iron Oxides (CI 77492), Yellow 5 Lake (CI 19140).",https://sephora.com/product/mochi-pop-blush-P436156?icid2=products%20grid:p436156,Sephora
969,Pretty Vulgar,Make Them Blush Powder Blush,blush, 26.00 , 4.5 ,"What it is:
 A silky-smooth powder blush that gives your cheeks a gorgeous pop of color. 

What it does:
 Awaken your complexion with this innovative, silky smooth pressed blush powder formula. These long-wearing, pigment-rich powders can be worn alone or paired together to create a multidimensional look with a natural-looking, radiant glow.

What it is formulated WITHOUT:
- Parabens
- Sulfates
- Phthalates

What else you need to know:
 This product is cruelty-free and gluten-free. The shades include: Pretty Witty, Shameless Flirt, Tickled Pink, Hush Blush, Prim Vixen, and Charmingly Sinful.","Talc, Zinc Stearate, Boron Nitride, Ethylene/Acrylic Acid Copolymer, Cetearyl Isononanoate, Dimethicone, Sodium Dehydroacetate, Phenoxyethanol, Sorbic Acid, Poloxamer 338, Silica, Water, Glycerin, Hydrastis Canadensis (Goldenseal) Extract, [May Contain +/-: Manganese Violet (CI 77742), Titanium Dioxide (CI 77891), Iron Oxides (CI 77492, CI 77491), Yellow 5 Lake (CI 19140), Red 7 Lake (CI 15850), Iron Oxides (CI 77499)].",https://sephora.com/product/make-them-blush-powder-blush-P419267?icid2=products%20grid:p419267,Sephora
970,surratt beauty,Artistique Blush,blush, 32.00 , 4.0 ,"What it is:
 A range of powder blushes to bring an aura of vitality to the cheeks. 

What it does:
Sweep a natural-looking glow onto cheeks. Available in an array of shades, from creamy peach to shocking pink, the exclusive Japanese slurry leaves a satin finish.

What else you need to know:
 This refill is designed for use with the Surratt Beauty Customizable Palette, sold separately. Individual blushes may also be used on their own, and a double lock closure prevents spills. Each understated single is petite enough to toss in even the smallest pan of color. Surratt Beauty is dedicated to the Japanese tradition of minimal elegance; the space-saving packaging is designed to be lightweight and secure, and it is recyclable.

""Swirl blush onto the apples of the cheeks, slightly extending out toward the temples. Imagine an upside down comma.""Troy Surratt, Celebrity Makeup Artist and Founder of Surratt Beauty","Talc, Methyl Methacrylate Crosspolymer, Dimethicone, Diisostearyl Malate, Boron Nitride, Trimethylolpropane Triethylhexanoate, Synthetic Fluorphlogopite, Petrolatum, Sorbitan Sesquiisostearate, Aluminum Distearate, Ethylparaben, Methylparaben, Tocopherol (+/-) Mica (Ci 77019), Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Red 30 (Ci 73360), Yellow 5 Lake (Ci 19140), Red 28 Lake (Ci 45410), Red 7 Lake (Ci 15850), Ultramarines (Ci 77007), Ferric Ammonium Ferrocyanide (Ci 77510), Silica, Aluminum Hydroxide, Blue 1 Lake (Ci 42090).",https://sephora.com/product/artistique-blush-P394167?icid2=products%20grid:p394167,Sephora
971,SEPHORA COLLECTION,Contour Blush Spice Market Blush Palette,blush, 29.00 , 4.5 ,"What it is: A pressed powder blush palette with six expertly-coordinated shades for all skin tones.What it does: Turn up the heat with this spicy collection of six blush shades that bring depth, definition, and warmth to the cheeks. These universally flattering colors in both matte and shimmer finishes suit every skin tone from light to deep. The silky soft, pigmented formula blends seamlessly into skin for a flush as subtle or fiery as your heart desires. This set contains:- 6 x 0.142 oz/ 4.04 g Blush in Mahogany Matte, Orange Shimmer, Copper Shimmer, White Gold, Golden Bronze, BurgundyBeauty Tip:Apply the White Gold shade as a highlighter or on top of any shade for a ""transforming"" effect. For added definition, contour the face using SEPHORA COLLECTION's Contour Palette (sold separately). After applying blush, complete the look with our Illuminiate highlighting palette (sold separately).Ingredient Note: 
All Sephora Collection products comply with the most rigorous international laws on product safetygoing beyond satisfying European and US Cosmetics regulations. They also satisfy the strictest internal requirements of development, quality, traceability, and safety, and lead by example with a Restricted Substance List that excludes more than 1,400 substances.","Mahogany Matte, Burgundy: Talc, Mica, Magnesium Stearate, Nylon-12, Dimethicone, Hydrogenated Polyisobutene, Octyldodecyl Stearoyl Stearate, Phenoxyethanol, Bis-Diglyceryl Polyacyladipate-2, Tocopheryl Acetate, Ethylhexylglycerin. (+/-): Iron Oxides (Ci 77491, Ci 77492, Ci 77499).Orange Shimmer: Mica, Talc, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Magnesium Stearate, Nylon-12, Dimethicone, Hydrogenated Polyisobutene, Octyldodecyl Stearoyl Stearate, Red 6 (Ci 15850), Ci 15985 (Yellow 6 Lake), Bis-Diglyceryl Polyacyladipate-2, Yellow 5 Lake (Ci 19140), Phenoxyethanol, Iron Oxides (Ci 77499), Tin Oxide, Tocopheryl Acetate, Ethylhexylglycerin, Iron Oxides (Ci 77492).Copper Shimmer: Mica, Talc, Iron Oxides (Ci 77491), Titanium Dioxide (Ci 77891), Magnesium Stearate, Nylon-12, Dimethicone, Hydrogenated Polyisobutene, Octyldodecyl Stearoyl Stearate, Bis-Diglyceryl Polyacyladipate-2, Iron Oxides (Ci 77499), Phenoxyethanol, Tocopheryl Acetate, Tin Oxide, Ethylhexylglycerin, Iron Oxides (Ci 77492).White Gold: Mica, Talc, Titanium Dioxide (Ci 77891), Magnesium Stearate, Dimethicone, Hydrogenated Polyisobutene, Nylon-12, Octyldodecyl Stearoyl Stearate, Bis-Diglyceryl Polyacyladipate-2, Phenoxyethanol, Tin Oxide, Tocopheryl Acetate, Ethylhexylglycerin.Golden Bronze: Mica, Iron Oxides (Ci 77491), Talc, Titanium Dioxide (Ci 77891), Dimethicone, Hydrogenated Polyisobutene, Magnesium Stearate, Nylon-12, Octyldodecyl Stearoyl Stearate, Bis-Diglyceryl Polyacyladipate-2, Phenoxyethanol, Tocopheryl Acetate, Ethylhexylglycerin, Tin Oxide.",https://sephora.com/product/contour-blush-spice-market-blush-palette-P427367?icid2=products%20grid:p427367,Sephora
972,KEVYN AUCOIN,The Neo-Bronzer,blush, 38.00 , 4.5 ,"What it is: An innovative bronzer with three shades, in shimmer and matte finishes, in one palette to create a year-round summer glow. Ingredient Callouts: Free of parabens.What Else You Need to Know: This bronzer blends smoothly and seamlessly, maximizing skin’s radiance with pure warmth that flatters all complexions. The finely-milled, light-diffusing pigments enhance and perfect. The shades within the palettes can be used individually or blended together for a customized glow.","The iconic Kevyn Aucoin is considered to be one of the most influential makeup artists of our time.  He pioneered the ""art of contouring"" and his innovative techniques transformed the faces of supermodels, celebrities, and women everywhere. Through his makeup line and his bestselling beauty books, he continues to bring out the timeless beauty in all of us.
Visit the KEVYN AUCOIN boutique",https://sephora.com/product/the-neo-bronzer-P408308?icid2=products%20grid:p408308,Sephora
973,Benefit Cosmetics,Gold Rush Blush Mini,blush, 17.00 , 4.0 ,"What it is: A warm, golden-nectar blush.What it does: Now available in a perfect ""try-me-size"" mini, Benefit's new Gold Rush Blush has a custom golden nugget design and overspray that gradually lifts away to reveal a rich golden-nectar shade infused with delicate, golden flecks. Sweep it on for a rush of gilt-y pleasure. The universally-flattering peach color is buildable, blendable, and adds a touch of luxe to every look. The powder also features a signature golden ""glamber"" scent with notes of citrus, vanilla, and sandalwood, and it comes with a rounded brush and built-in mirror.Beauty Tip: Layer gold rush blush over Benefit's bestselling hoola matte bronzer for a gorgeous, back-from-the-beach glow.","Synthetic Fluorphlogopite, Mica, Cetearyl Ethylhexanoate, HDI/Trimethylol Hexyllactone Crosspolymer, Dicalcium Phosphate, Glycerin, Squalane, Fragrance, Octyldodecyl Stearoyl Stearate, Caprylyl Glycol, Ethylhexylglycerin, Polysorbate 80, 1,2-Hexanediol, Benzyl Salicylate, Dimethicone, Chondrus Crispus Extract, Xanthan Gum, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Zinc Stearate, Silica, Lauroyl Lysine, Amyl Cinnamal, Cetearyl Alcohol, Limonene, Coumarin, Hexyl Cinnamal, Linalool, Geraniol, Citronellol, BHT, Citral, Acrylates/Octylacrylamide Copolymer, Isostearyl Alcohol, Stearic Acid, Tocopherol, Water.  May Contain (+/-):Red 6/Red 7/Red 7 Lake (Ci 15850), Yellow 6/Yellow 6 Lake (Ci 15985), Yellow 5/Yellow 5 Lake (Ci 19140), Blue 1 Lake (Ci 42090), Red 27/Red 27 Lake/Red 28 Lake (Ci 45410), Red 30/Red 30 Lake (Ci 73360), Ultramarines (Ci 77007), Bismuth Oxychloride (Ci 77163), Chromium Oxide Greens (Ci 77288), Chromium Hydroxide Green (Ci 77289), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Ferric Ferrocyanide/Ferric Ammonium Ferrocyanide (Ci 77510), Manganese Violet (Ci 77742), Titanium Dioxide (Ci 77891).*Please read the ingredient list on the packaging of your product to be sure that the ingredients are appropriate for your personal use.",https://sephora.com/product/gold-rush-mini-P430002?icid2=products%20grid:p430002,Sephora
974,Lancôme,Le Monochromatique Eyeshadow and Highlighter,blush, 25.00 , 4.5 ,"What it is: A buildable, user-friendly, cream-to-powder formula designed for eyes, cheeks, and lips to accentuate features with highlighting shades or subtle color.Highlighted Ingredients: - Vitamin E: Helps soften skin. Ingredient Callouts: Free of sulfates SLS and SLES, parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan, and triclocarban, and contains less than one percent of synthetic fragrances. What Else You Need to Know: This oil-free, fragrance-free formula is available in shades ranging from pearly metallics to sparkly sheers. It blends seamlessly onto skin and flatters all skin tones. This product can be used wet or dry. Use one color for a monochromatic, one-product-does-it-all look, or mix and match for ultimate customization (each shade sold separately).","-Vitamin E: Helps soften skin. Dimethicone, Silica, Isononyl Isononanoate, Diisostearyl Malate, Ethylhexyl, Isononanoate, Trimethylsiloxysilicate, Calcium Aluminum Borosilicate, Calcium Sodium Borosilicate, Dimethicone Crosspolymer, Tin Oxide, Alumina,  Ethylhexylglycerin, BHT, Tocopherol, Phenoxyethanol. May Contain (+/-): Red 40 Lake (Ci 16035), Carmine (Ci 75470), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Manganese Violet (Ci 77742), Titanium Dioxide (Ci 77891), Mica, Yellow 5 Lake (Ci 19140), Blue 1 Lake (Ci 42090).",https://sephora.com/product/le-monochromatique-P442283?icid2=products%20grid:p442283,Sephora
